url,people,rate
https://leetcode.cn/problems/reverse-bits-lcci,377,0.376
https://leetcode.cn/problems/convert-integer-lcci,347,0.512
https://leetcode.cn/problems/exchange-lcci,308,0.71
https://leetcode.cn/problems/three-steps-problem-lcci,696,0.366
https://leetcode.cn/problems/magic-index-lcci,499,0.673
https://leetcode.cn/problems/hanota-lcci,451,0.644
https://leetcode.cn/problems/color-fill-lcci,351,0.559
https://leetcode.cn/problems/sorted-merge-lcci,2570,0.561
https://leetcode.cn/problems/sparse-array-search-lcci,385,0.569
https://leetcode.cn/problems/factorial-zeros-lcci,193,0.427
https://leetcode.cn/problems/maximum-lcci,462,0.747
https://leetcode.cn/problems/diving-board-lcci,684,0.438
https://leetcode.cn/problems/master-mind-lcci,355,0.454
https://leetcode.cn/problems/contiguous-sequence-lcci,534,0.587
https://leetcode.cn/problems/add-without-plus-lcci,263,0.633
https://leetcode.cn/problems/missing-number-lcci,768,0.582
https://leetcode.cn/problems/find-majority-element-lcci,1063,0.56
https://leetcode.cn/problems/binode-lcci,410,0.64
https://leetcode.cn/problems/the-masseuse-lcci,1348,0.513
